DATAFLOW_ID:Dataflow ID,KEY:Timeseries Key,FREQ:Frequency,L_MEASURE:Measure,L_POSITION:Balance sheet position,L_INSTR:Type of instruments,L_DENOM:Currency denomination,L_CURR_TYPE:Currency type of reporting country,L_PARENT_CTY:Parent country,L_REP_BANK_TYPE:Type of reporting institutions,L_REP_CTY:Reporting country,L_CP_SECTOR:Counterparty sector,L_CP_COUNTRY:Counterparty country,L_POS_TYPE:Position type,Unit,Unit multiplier,TIME_PERIOD:Period,OBS_CONF:Confidentiality,OBS_PRE_BREAK:Pre-break value,OBS_STATUS:Status,OBS_VALUE:Value
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,9/30/1994,F:Free,,A:Normal value,101.07
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,12/31/1994,F:Free,,A:Normal value,21.677
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,3/31/1995,F:Free,,A:Normal value,275.191
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,6/30/1995,F:Free,,A:Normal value,-172.157
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,9/30/1995,F:Free,,A:Normal value,361.356
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,12/31/1995,F:Free,,A:Normal value,-110.993
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,3/31/1996,F:Free,,A:Normal value,208.462
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,6/30/1996,F:Free,,A:Normal value,418.474
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,9/30/1996,F:Free,,A:Normal value,6.358
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,12/31/1996,F:Free,,A:Normal value,697.252
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,3/31/1997,F:Free,,A:Normal value,689.271
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,6/30/1997,F:Free,,A:Normal value,561.813
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,9/30/1997,F:Free,,A:Normal value,-3219.001
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,12/31/1997,F:Free,,A:Normal value,5815.267
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,3/31/1998,F:Free,,A:Normal value,684.577
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,6/30/1998,F:Free,,A:Normal value,61.776
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,9/30/1998,F:Free,,A:Normal value,290.813
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,12/31/1998,F:Free,,A:Normal value,-865.143
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,3/31/1999,F:Free,,A:Normal value,1187.099
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,6/30/1999,F:Free,,A:Normal value,-224.66
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,9/30/1999,F:Free,,A:Normal value,160.954
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,12/31/1999,F:Free,,A:Normal value,2124.469
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,3/31/2000,F:Free,,A:Normal value,1985.183
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,6/30/2000,F:Free,,A:Normal value,295.827
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,9/30/2000,F:Free,,A:Normal value,208.524
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,12/31/2000,F:Free,,A:Normal value,-2293.605
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,3/31/2001,F:Free,,A:Normal value,5329.718
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,6/30/2001,F:Free,,A:Normal value,-53.37
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,9/30/2001,F:Free,,A:Normal value,-1815.124
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,12/31/2001,F:Free,,A:Normal value,1189.09
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,3/31/2002,F:Free,,A:Normal value,-115.299
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,6/30/2002,F:Free,,A:Normal value,8585.071
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,9/30/2002,F:Free,,A:Normal value,-734.601
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,12/31/2002,F:Free,,A:Normal value,-2105.477
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,3/31/2003,F:Free,,A:Normal value,-1044.942
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,6/30/2003,F:Free,,A:Normal value,3896.869
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,9/30/2003,F:Free,,A:Normal value,-135.089
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,12/31/2003,F:Free,,A:Normal value,-1650.923
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,3/31/2004,F:Free,,A:Normal value,-1254.401
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,6/30/2004,F:Free,,A:Normal value,3558.198
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,9/30/2004,F:Free,,A:Normal value,33508.773
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,12/31/2004,F:Free,,A:Normal value,3922.317
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,3/31/2005,F:Free,,A:Normal value,9128.636
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,6/30/2005,F:Free,,A:Normal value,7353.113
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,9/30/2005,F:Free,,A:Normal value,5385.598
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,12/31/2005,F:Free,,A:Normal value,17423.055
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,3/31/2006,F:Free,,A:Normal value,868.6
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,6/30/2006,F:Free,,A:Normal value,10105.57
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,9/30/2006,F:Free,,A:Normal value,5875.37
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,12/31/2006,F:Free,,A:Normal value,9419.416
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,3/31/2007,F:Free,,A:Normal value,11837.09
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,6/30/2007,F:Free,,A:Normal value,-6414.482
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,9/30/2007,F:Free,,A:Normal value,2729.825
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,12/31/2007,F:Free,,A:Normal value,9256.578
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,3/31/2008,F:Free,,A:Normal value,8243.019
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,6/30/2008,F:Free,,A:Normal value,-1810.189
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,9/30/2008,F:Free,,A:Normal value,-19050.998
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,12/31/2008,F:Free,,A:Normal value,-24759.582
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,3/31/2009,F:Free,,A:Normal value,6964.92
